genres,item_name,tags,item_id
"['Indie', 'RPG']",Heroes Rise: The Prodigy Demo,"['RPG', 'Indie']",305450
"['Indie', 'RPG']",Heroes Rise: The Hero Project,"['Indie', 'Choose Your Own Adventure', 'RPG', 'Text-Based', 'Interactive Fiction', 'Superhero', 'Story Rich', 'Female Protagonist']",304290
"['Indie', 'RPG']",Fantasy Grounds - 3.5E/PFRPG 1 on 1 Adventure #3 The Forbidden Hills,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Strategy', 'Singleplayer', 'Adventure']",308140
"['Action', 'Adventure', 'Simulation']",Beyond Space Remastered Edition,"['Action', 'Simulation', 'Adventure', 'Space', 'Sci-fi']",297100
['Strategy'],The Few,"['Strategy', 'World War II']",300320
"['Indie', 'RPG']",Heroes Rise: The Hero Project Demo,"['RPG', 'Indie']",305440
['Simulation'],GP20 Burlington Northern Add-on Livery,['Simulation'],222570
['Simulation'],Pro Cycling Manager 2014,"['Simulation', 'Sports', 'Cycling', 'Management', 'Adventure']",255260
['Action'],Call of Duty®: Ghosts - Bling Pack,['Action'],295430
['Action'],Call of Duty®: Ghosts - Astronaut Special Character,['Action'],295437
['Action'],Call of Duty®: Ghosts - Spectrum Pack,['Action'],295436
['Action'],Call of Duty®: Ghosts - Heavy Metal Pack,['Action'],295434
['Action'],Call of Duty®: Ghosts - Koi Pack,['Action'],295433
['Action'],Call of Duty®: Ghosts - Fitness Pack,['Action'],295432
['Action'],Call of Duty®: Ghosts - Extinction Pack,['Action'],295431
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Precisely Calibrated Stringstick"" Bow","['Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Indie']",308162
['Action'],Call of Duty®: Ghosts - Unicorn Pack,['Action'],295435
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Unstable Anomaly"" Sword","['Massively Multiplayer', 'Indie', 'Action', 'RPG', 'Free to Play']",308161
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Toy Knife"" Dagger","['RPG', 'Massively Multiplayer', 'Action', 'Free to Play', 'Indie']",308160
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Lethargic Sentience"" Wand","['Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Indie']",308164
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","""Barely Attuned Magic Thingy"" Staff","['Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Indie']",308163
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Upgrade Bundle Pack,"['Free to Play', 'RPG', 'Massively Multiplayer']",310260
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Glory of the Ascended Pack,"['RPG', 'Massively Multiplayer', 'Free to Play']",310280
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Classic Collector’s Pack,"['RPG', 'Massively Multiplayer', 'Free to Play']",310240
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT: Laethys' Fortune Pack,"['Free to Play', 'RPG', 'Massively Multiplayer']",310300
"['Racing', 'Simulation', 'Sports']",MotoGP™14,"['Racing', 'Simulation', 'Sports', 'Multiplayer']",256390
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Laguna Seca Red Bull US Grand Prix,"['Racing', 'Sports', 'Simulation']",297960
"['Indie', 'RPG', 'Strategy']",The Banner Saga - Mod Content,"['RPG', 'Strategy', 'Indie']",306850
['Strategy'],Company of Heroes 2 - The Western Front Armies,"['Strategy', 'World War II', 'RTS', 'Multiplayer', 'Tactical', 'Historical', 'Military', 'War', 'Action', 'Adventure', 'Singleplayer', 'Realistic', 'FPS']",260309
"['Action', 'Indie', 'Strategy']",ZAMB! Biomutant Extermination,"['Strategy', 'Action', 'Indie', 'Tower Defense', 'Co-op']",284580
['Strategy'],CoH 2 - The Western Front Armies: US Forces,"['Strategy', 'World War II', 'Multiplayer', 'RTS', 'Singleplayer']",287370
['Racing'],GRID Autosport - High Res Texture Pack,['Racing'],295100
['Strategy'],CoH 2 - The Western Front Armies: Oberkommando West,"['Strategy', 'World War II', 'Multiplayer', 'RTS']",287371
"['Racing', 'Sports']",MotoGP™14 Season Pass,"['Racing', 'Sports']",297950
"['Casual', 'Simulation']",Rocksmith® 2014 – The Surfaris - “Wipe Out”,"['Casual', 'Simulation']",294940
"['Casual', 'Simulation']",Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,"['Casual', 'Simulation']",294941
"['Casual', 'Simulation']",Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,"['Casual', 'Simulation']",294942
"['Casual', 'Simulation']",Rocksmith® 2014 – Surf Rock Song Pack,"['Casual', 'Simulation']",294958
"['Racing', 'Sports']",GRID Autosport - Black Edition Pack,"['Racing', 'Sports']",282090
"['Action', 'Adventure']",Sniper Elite 3 - Camouflage Weapons Pack,"['Adventure', 'Action']",305181
"['Action', 'Adventure']",Sniper Elite 3 - Hunter Weapons Pack,"['Action', 'Adventure']",305182
"['Action', 'Adventure']",Sniper Elite 3 - Allied Reinforcements Outfit Pack,"['Action', 'Adventure']",305187
"['Adventure', 'Indie', 'RPG', 'Strategy']",Divinity: Original Sin (Classic),"['RPG', 'Turn-Based', 'Co-op', 'Fantasy', 'Adventure', 'Strategy', 'Isometric', 'Open World', 'CRPG', 'Story Rich', 'Kickstarter', 'Indie', 'Multiplayer', 'Singleplayer', 'Turn-Based Strategy', 'Magic', 'Crowdfunded', 'Online Co-Op', 'Atmospheric', 'Female Protagonist']",230230
"['Adventure', 'Casual', 'Indie']",Spoiler Alert,"['Indie', 'Casual', 'Adventure', 'Platformer', 'Comedy', 'Short', 'Singleplayer', '2D']",283230
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Polish Paint Jobs Pack,"['Simulation', 'Indie']",304020
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Canadian Paint Jobs Pack,"['Simulation', 'Indie']",304213
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface,"['Free to Play', 'FPS', 'Multiplayer', 'Shooter', 'Action', 'Co-op', 'First-Person', 'Online Co-Op', 'War', 'PvP', 'Military', 'Massively Multiplayer', 'Team-Based', 'Tactical', 'Zombies', 'Adventure', 'Open World', 'Strategy', 'Great Soundtrack', 'Simulation']",291480
['Indie'],Triblaster,"['Indie', 'Retro', 'Arcade']",303880
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #6 - Gambler,"['Strategy', 'RPG', 'Indie']",267771
"['Action', 'Indie']",Momodora III,"['Action', 'Indie', 'Platformer', 'Anime', 'Female Protagonist', 'Pixel Graphics', '2D', 'Cute', 'Metroidvania', 'Singleplayer', 'Great Soundtrack']",302790
['Simulation'],GG1 PRR Silver Add-on Livery,['Simulation'],256529
"['Adventure', 'Indie']",Monsters Ate My Birthday Cake,"['Adventure', 'Indie', 'Puzzle', 'Cute']",297590
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Strategy', 'Adventure', 'Magic', 'Singleplayer']",311920
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Strategy', 'Singleplayer', 'Adventure', 'Online Co-Op']",311921
"['Casual', 'Indie', 'Simulation']",Contraption Maker,"['Puzzle', 'Physics', 'Casual', 'Indie', 'Simulation', 'Sandbox', 'Level Editor', '2D', 'Comedy', 'Singleplayer', 'Co-op', 'Multiplayer']",241240
"['Action', 'Indie', 'Strategy']",Survivor Squad Demo,"['Strategy', 'Action', 'Indie', 'Zombies']",313030
"['Action', 'Adventure', 'Indie']",Claire,"['Horror', 'Indie', 'Adventure', 'Female Protagonist', 'Action', '2D', 'Pixel Graphics', 'Survival Horror', 'Atmospheric', 'Singleplayer', 'Psychological Horror', 'Side Scroller']",252830
"['Casual', 'Indie', 'Strategy']",Bounders and Cads,"['Strategy', 'Indie', 'Casual']",312020
"['Action', 'Casual', 'Indie']",Q*bert: Rebooted,"['Action', 'Casual', 'Indie', 'Arcade', 'Retro', 'Classic']",285960
['Adventure'],Deponia: The Complete Journey,"['Adventure', 'Point & Click', 'Comedy', 'Singleplayer', 'Puzzle', 'Funny', 'Sci-fi', '2D', 'Steampunk', 'Indie', 'Story Rich', 'Great Soundtrack', 'Atmospheric', 'Romance']",292910
"['Action', 'Indie']",Cult of the Wind,"['Indie', 'Action', 'Multiplayer', 'Funny']",293840
"['Adventure', 'Indie']",Reversion - The Meeting (2nd Chapter),"['Adventure', 'Indie', 'Point & Click']",281060
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",MouseCraft,"['Indie', 'Casual', 'Puzzle', 'Strategy', 'Adventure', 'Action', 'Level Editor', 'Lemmings', 'Cute', 'Funny']",252750
"['Indie', 'RPG']",Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG', 'Adventure']",313520
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,"['Casual', 'Simulation']",294960
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “What Katie Did”,"['Casual', 'Simulation']",294961
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,"['Casual', 'Simulation']",294959
"['Casual', 'Simulation']",Rocksmith® 2014 – The Libertines Song Pack,"['Casual', 'Simulation']",294962
"['Adventure', 'Casual']",House of 1000 Doors: The Palm of Zoroaster Collector's Edition,"['Casual', 'Adventure', 'Hidden Object', 'Puzzle', 'Point & Click']",302120
"['Adventure', 'Casual']",Namariel Legends: Iron Lord Premium Edition,"['Adventure', 'Casual', 'Point & Click', 'Steampunk', 'Hidden Object']",302730
"['Indie', 'RPG']",Heroes Rise: HeroFall Demo,"['Indie', 'RPG']",313920
"['Adventure', 'Casual']",Evil Pumpkin: The Lost Halloween,"['Casual', 'Adventure', 'Point & Click', 'Hidden Object', 'Puzzle']",300360
"['Action', 'Simulation']",Gunship!,"['Simulation', 'Action']",286730
"['Action', 'Indie']",Retrobooster,"['Action', 'Indie', 'Space', 'Survival', 'Shooter', 'Physics', ""Shoot 'Em Up"", 'Arcade', 'Sci-fi']",310830
"['Adventure', 'Indie']",Exodus,"['Indie', 'Adventure', 'Platformer', 'Metroidvania', '2D']",313960
"['Casual', 'Indie']",Rooms: The Main Building,"['Casual', 'Indie', 'Puzzle']",304500
"['Adventure', 'Casual']",Necronomicon: The Dawning of Darkness,"['Adventure', 'Casual', 'Lovecraftian', 'Point & Click', 'Horror']",302390
['Simulation'],X-Plane 10 Global - 64 Bit - Europe Scenery,['Simulation'],294560
['Simulation'],X-Plane 10 Global - 64 Bit - Africa Scenery,['Simulation'],298620
['Simulation'],X-Plane 10 Global - 64 Bit - Asia Scenery,['Simulation'],310410
['Simulation'],X-Plane 10 Global - 64 Bit - Australia Scenery,['Simulation'],310420
['Simulation'],X-Plane 10 Global - 64 Bit,"['Simulation', 'Flight', 'Realistic', 'Open World', 'Multiplayer', 'Adventure', 'Singleplayer', 'Moddable', 'Free to Play', 'First-Person']",292180
['Simulation'],X-Plane 10 Global - 64 Bit - North America Scenery,['Simulation'],310430
['Simulation'],X-Plane 10 Global - 64 Bit - South America Scenery,['Simulation'],310440
"['Action', 'Casual', 'Indie']",Pivvot,"['Indie', 'Casual', 'Action', 'Great Soundtrack', 'Fast-Paced', 'Local Co-Op', 'Difficult', 'Singleplayer', 'Local Multiplayer', 'Colorful', 'Controller', '2D', 'Minimalist', '4 Player Local']",293900
"['Action', 'Adventure', 'Indie', 'RPG']",Tales of Adventure 2,"['Adventure', 'RPG', 'Indie', 'Action']",312220
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Res Publica,"['Strategy', 'Simulation', 'Grand Strategy', 'Adventure']",279623
"['Simulation', 'Strategy']",Europa Universalis IV: Republican Music Pack,"['Strategy', 'Simulation']",310030
"['Simulation', 'Strategy']",Europa Universalis IV: Indian Ships Unit Pack,"['Strategy', 'Simulation']",295222
"['Indie', 'Strategy']",The Nightmare Cooperative,"['Strategy', 'Indie', 'Rogue-like', 'Turn-Based', 'Puzzle', 'Co-op']",310070
['Strategy'],Magic 2015 - Duels of the Planeswalkers,"['Card Game', 'Strategy', 'Trading Card Game', 'Magic', 'Multiplayer', 'Turn-Based', 'Fantasy', 'Singleplayer', 'Turn-Based Strategy', 'Adventure']",255420
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - The Karp of Doom,"['Action', 'Adventure', 'RPG', 'Indie', 'Massively Multiplayer']",307800
['RPG'],Steel &amp; Steam: Episode 1,"['RPG', 'RPGMaker', 'JRPG', 'Steampunk']",310450
"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",Of Guards And Thieves,"['Early Access', 'Action', 'Indie', 'Stealth', 'Free to Play', 'Multiplayer', 'Co-op', 'Top-Down', 'Shooter', 'Massively Multiplayer', 'Casual', 'Sandbox', 'Zombies', 'Funny', 'Tactical', 'Team-Based', 'Top-Down Shooter']",302590
['Utilities'],EVGA Precision XOC,"['Utilities', 'Software', 'Free to Play']",268850
"['Simulation', 'Strategy']",Europa Universalis IV: Indian Subcontinent Unit Pack,"['Strategy', 'Simulation']",295221
"['Action', 'Casual']",Hidden in Plain Sight,"['Casual', 'Local Multiplayer', 'Action', '4 Player Local', 'Stealth', 'Indie', 'Local Co-Op']",303590
"['Action', 'Adventure', 'Casual']",Scooby Doo! &amp; Looney Tunes Cartoon Universe: Adventure,"['Action', 'Adventure', 'Casual', 'Cartoon']",294280
['Strategy'],Rulers of Nations,"['Strategy', 'Simulation', 'Politics']",311040
['Strategy'],Innistrad Card Collection,['Strategy'],265141
['Strategy'],Theros Card Collection,['Strategy'],265142
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2,"['Simulation', 'Strategy', 'Casual', 'Indie', 'Management', 'Sandbox', 'Realistic', 'Economy', 'Family Friendly']",304350
"['Casual', 'Simulation']",Rocksmith® 2014 – The Doobie Brothers - “China Grove”,"['Casual', 'Simulation']",294965
"['Action', 'Adventure']",Sniper Elite 3 - Save Churchill Part 1: In Shadows,"['Action', 'Adventure']",312680
"['Action', 'Adventure']",Sniper Elite 3 - Patriot Weapons Pack,"['Action', 'Adventure']",305183
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Crazy Zoo,"['Strategy', 'Casual', 'Simulation', 'Indie', 'Realistic', 'Management', 'Sandbox', 'Family Friendly', 'Economy']",306480
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Fantasy,"['Simulation', 'Casual', 'Indie', 'Strategy', 'Fantasy', 'Sandbox', 'Economy', 'Management', 'Family Friendly']",307990
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Dino World,"['Simulation', 'Dinosaurs', 'Casual', 'Indie', 'Strategy', 'Sandbox', 'Family Friendly', 'Management']",307930
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Farm World,"['Casual', 'Simulation', 'Strategy', 'Indie', 'Realistic', 'Economy', 'Sandbox', 'Family Friendly', 'Management']",307920
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Horses,"['Simulation', 'Indie', 'Casual', 'Strategy', 'Horses', 'Family Friendly', 'Female Protagonist', 'Economy', 'Management', 'Sandbox', 'Survival Horror']",307770
"['Action', 'Adventure']",Pixel Hunter,"['Adventure', 'Action', 'Platformer', 'Pixel Graphics', 'Voxel']",313040
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Kitz (fawn),"['Simulation', 'Strategy', 'Indie', 'Casual']",306180
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Marine World,"['Simulation', 'Casual', 'Strategy', 'Indie', 'Realistic', 'Family Friendly', 'Sandbox', 'Management', 'Economy']",307900
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Domestic Animals,"['Simulation', 'Strategy', 'Indie', 'Casual']",308300
"['Action', 'Casual', 'Indie']",Point Perfect,"['Casual', 'Action', 'Indie', 'Pixel Graphics', 'Mouse only', 'Point & Click']",303840
"['Action', 'Adventure', 'Free to Play', 'Indie']",The Forgotten Ones,"['Horror', 'Free to Play', 'Adventure', 'Multiplayer', 'Survival', 'Action', 'FPS', 'Shooter', 'Singleplayer', 'Survival Horror', 'Indie', 'First-Person', 'Co-op', 'Zombies', 'World War II', 'Walking Simulator', 'Mod', 'Open World', 'Psychological Horror', 'Gore']",314280
"['Adventure', 'Casual', 'Indie', 'Simulation']",Heileen 3: New Horizons,"['Adventure', 'Indie', 'Simulation', 'Visual Novel', 'Casual', 'Female Protagonist', 'Dating Sim', 'Anime']",305490
"['Adventure', 'Casual', 'Indie', 'Simulation']",Heileen 3 Bonus Content,"['Adventure', 'Indie', 'Casual', 'Simulation']",307500
"['Adventure', 'Casual', 'Indie']",Detective Case and Clown Bot in: Murder in the Hotel Lisbon,"['Adventure', 'Indie', 'Point & Click', 'Casual', 'Pixel Graphics', 'Detective', 'Singleplayer', 'Retro', '2D']",297290
['Indie'],Pressured,"['Indie', 'Puzzle', 'Casual']",292620
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - The Karp of Doom (Digital Collector's Edition),"['Action', 'Indie', 'RPG', 'Adventure', 'Massively Multiplayer', 'Rogue-like']",312290
"['Action', 'Adventure', 'Indie']",Toxic Bunny HD,"['Action', 'Adventure', 'Indie', 'Platformer']",305010
"['Adventure', 'Casual']",The Cameron Files: The Secret at Loch Ness,"['Adventure', 'Casual', 'Point & Click']",302170
"['Adventure', 'Casual']",Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,"['Casual', 'Adventure', 'Hidden Object', 'Point & Click', 'Puzzle']",302130
"['Action', 'Adventure', 'Indie']",Ghostship Aftermath,"['Indie', 'Horror', 'Action', 'Adventure', 'Survival', 'Sci-fi', 'VR', 'Rogue-like', 'Space', 'FPS', 'Survival Horror']",280890
"['Adventure', 'Indie', 'RPG']",Lantern Forge,"['RPG', 'Adventure', 'Sandbox', 'Survival', 'Crafting', 'Indie', 'Isometric', 'Singleplayer']",314380
"['Indie', 'Strategy', 'Early Access']",Undead Overlord,"['Early Access', 'Strategy', 'Indie', 'Zombies', 'RTS']",291370
"['Action', 'Indie']",Obludia,"['Action', 'Indie', 'Arcade', 'Arena Shooter', 'Horror', 'Singleplayer', 'Shooter']",314290
"['Simulation', 'Strategy']",Time of Fury,"['Strategy', 'Simulation', 'World War II']",303910
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Smugglers 5 DLC: The Smugglers Guild,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Simulation']",314400
"['Action', 'Indie']",Blade Symphony Original Soundtrack,"['Action', 'Indie']",301600
['Adventure'],AR-K,"['Adventure', 'Point & Click', 'Female Protagonist', 'Singleplayer', 'Comedy', 'Puzzle', 'Third Person', 'Funny', 'Retro', 'Story Rich', 'Dark Humor', 'Crowdfunded', 'Great Soundtrack', 'Difficult', 'Kickstarter', '2.5D', 'Classic', 'Mystery', 'Sci-fi', 'Dystopian']",269890
['Simulation'],OMSI 2 Add-on AI-Articulated Bus for Vienna,"['Simulation', 'Free to Play']",311020
['Indie'],Sokobond,"['Indie', 'Puzzle', 'Sokoban', 'Education', 'Science', 'Casual', 'Difficult', 'Singleplayer', 'Minimalist', 'Cute', 'Abstract', 'Strategy']",290260
"['Adventure', 'Indie', 'RPG', 'Simulation']",Data Hacker: Initiation,"['RPG', 'Indie', 'Adventure', 'Simulation', 'RPGMaker', 'JRPG', 'Pixel Graphics']",311860
['Adventure'],My Ex-Boyfriend the Space Tyrant,"['Adventure', 'Point & Click', 'Comedy', 'Casual', 'Sci-fi', 'Indie', 'Singleplayer', 'Psychological Horror', 'Story Rich']",312970
"['Action', 'Indie']",Freedom Planet,"['Platformer', 'Action', 'Great Soundtrack', 'Female Protagonist', 'Indie', '2D', 'Retro', 'Pixel Graphics', 'Fast-Paced', 'Kickstarter', 'Singleplayer', 'Anime', 'Adventure', 'Difficult', 'Classic', 'Cute', 'Side Scroller', 'Story Rich', 'Funny', 'Aliens']",248310
"['Action', 'RPG']",DARK SOULS™ II Crown of the Sunken King,"['RPG', 'Adventure', 'Dark Fantasy', 'Difficult', 'Action RPG', 'Action', 'Female Protagonist', 'Third Person']",271942
"['Action', 'Indie', 'RPG', 'Strategy']",Dungeon Defenders Eternity,"['Tower Defense', 'Co-op', 'RPG', 'Multiplayer', 'Strategy', 'Action RPG', 'Action', 'Adventure', 'Indie', 'Loot', 'Singleplayer', 'Online Co-Op', 'Casual', 'Fantasy', 'Third Person', 'Massively Multiplayer']",302270
"['Adventure', 'Casual', 'Simulation']",Nicole Bonus Content,"['Adventure', 'Casual', 'Simulation']",309940
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Rite Publishing's Adventure Quarterly #5,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG', 'Strategy', 'Adventure']",315630
