date,title,sentiment_analysis,recommend,release_date
"October 5, 2014",The Forest,1,True,2014-05-30
"April 1, 2015",The Forest,1,True,2014-05-30
,The Forest,2,True,2014-05-30
"June 15, 2014",The Forest,1,True,2014-05-30
"February 20, 2015",The Forest,0,True,2014-05-30
"May 31, 2014",The Forest,1,True,2014-05-30
"July 1, 2014",The Forest,2,True,2014-05-30
"January 4, 2015",The Forest,2,True,2014-05-30
"June 4, 2014",The Forest,1,True,2014-05-30
"March 15, 2015",The Forest,1,True,2014-05-30
"September 5, 2014",The Forest,1,True,2014-05-30
"June 2, 2014",The Forest,2,True,2014-05-30
"June 7, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"May 30, 2014",The Forest,2,True,2014-05-30
"May 30, 2014",The Forest,2,True,2014-05-30
,The Forest,0,False,2014-05-30
"September 16, 2015",The Forest,1,True,2014-05-30
"June 14, 2014",The Forest,1,True,2014-05-30
"February 8, 2015",The Forest,1,True,2014-05-30
"December 31, 2014",The Forest,0,True,2014-05-30
"July 9, 2014",The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,0,True,2014-05-30
"April 4, 2015",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"June 2, 2014",The Forest,1,True,2014-05-30
"November 21, 2014",The Forest,1,True,2014-05-30
"July 8, 2014",The Forest,1,True,2014-05-30
"June 4, 2014",The Forest,0,True,2014-05-30
"June 18, 2014",The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,2,True,2014-05-30
"June 2, 2014",The Forest,1,True,2014-05-30
"June 18, 2014",The Forest,2,True,2014-05-30
"December 30, 2014",The Forest,1,True,2014-05-30
"August 10, 2014",The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,1,True,2014-05-30
"May 30, 2014",The Forest,2,True,2014-05-30
"September 8, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
,The Forest,2,True,2014-05-30
"June 9, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,2,True,2014-05-30
"December 17, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"July 3, 2015",The Forest,1,True,2014-05-30
"October 23, 2015",The Forest,1,False,2014-05-30
"October 24, 2014",The Forest,1,True,2014-05-30
"December 19, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"October 26, 2014",The Forest,1,True,2014-05-30
"January 4, 2015",The Forest,1,True,2014-05-30
"July 1, 2014",The Forest,1,False,2014-05-30
"December 31, 2015",The Forest,1,True,2014-05-30
"August 6, 2014",The Forest,2,True,2014-05-30
"June 30, 2014",The Forest,2,True,2014-05-30
"June 3, 2014",The Forest,2,True,2014-05-30
"November 12, 2015",The Forest,2,True,2014-05-30
"July 21, 2014",The Forest,1,True,2014-05-30
"June 11, 2014",The Forest,1,True,2014-05-30
"June 14, 2014",The Forest,1,True,2014-05-30
"November 6, 2015",The Forest,1,True,2014-05-30
"May 31, 2014",The Forest,2,True,2014-05-30
"June 15, 2014",The Forest,2,True,2014-05-30
"July 18, 2014",The Forest,1,True,2014-05-30
"May 31, 2014",The Forest,1,True,2014-05-30
"June 7, 2014",The Forest,1,False,2014-05-30
"March 21, 2015",The Forest,1,True,2014-05-30
"December 26, 2014",The Forest,0,False,2014-05-30
,The Forest,2,True,2014-05-30
"June 9, 2014",The Forest,1,True,2014-05-30
"June 11, 2014",The Forest,2,True,2014-05-30
"June 26, 2014",The Forest,1,True,2014-05-30
,The Forest,2,True,2014-05-30
"January 25, 2015",The Forest,2,True,2014-05-30
"July 2, 2014",The Forest,2,True,2014-05-30
"July 25, 2014",The Forest,1,True,2014-05-30
"March 8, 2015",The Forest,1,True,2014-05-30
"December 6, 2014",The Forest,1,True,2014-05-30
"December 13, 2014",The Forest,1,True,2014-05-30
"June 5, 2014",The Forest,1,True,2014-05-30
"June 14, 2014",The Forest,1,True,2014-05-30
"June 22, 2014",The Forest,1,True,2014-05-30
"October 26, 2014",The Forest,1,True,2014-05-30
"July 23, 2014",The Forest,1,False,2014-05-30
"July 18, 2015",The Forest,2,True,2014-05-30
"June 30, 2014",The Forest,2,True,2014-05-30
"June 7, 2014",The Forest,1,True,2014-05-30
"May 30, 2014",The Forest,2,True,2014-05-30
"July 5, 2014",The Forest,2,True,2014-05-30
"August 2, 2014",The Forest,1,True,2014-05-30
"November 2, 2014",The Forest,1,False,2014-05-30
"December 4, 2014",The Forest,1,True,2014-05-30
"February 27, 2015",The Forest,1,True,2014-05-30
"December 31, 2014",The Forest,2,True,2014-05-30
"June 29, 2014",The Forest,1,True,2014-05-30
"August 11, 2014",The Forest,0,True,2014-05-30
"November 28, 2015",The Forest,1,True,2014-05-30
"July 20, 2014",The Forest,1,True,2014-05-30
"August 11, 2014",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,1,True,2014-05-30
"June 1, 2014",The Forest,2,True,2014-05-30
"November 12, 2014",The Forest,2,True,2014-05-30
"June 1, 2014",The Forest,1,True,2014-05-30
"May 29, 2015",The Forest,2,True,2014-05-30
"December 30, 2015",The Forest,1,True,2014-05-30
,The Forest,1,True,2014-05-30
"October 12, 2015",Dead Realm,2,True,2015-08-03
"August 3, 2015",Dead Realm,1,True,2015-08-03
"December 29, 2015",Dead Realm,1,True,2015-08-03
"August 3, 2015",Dead Realm,1,True,2015-08-03
"November 2, 2015",Dead Realm,1,True,2015-08-03
"December 18, 2015",Dead Realm,1,True,2015-08-03
"August 22, 2015",Dead Realm,1,True,2015-08-03
"October 24, 2015",Dead Realm,1,True,2015-08-03
"July 30, 2015",Dead Realm,1,True,2015-08-03
"August 10, 2015",Dead Realm,1,True,2015-08-03
"July 31, 2015",Dead Realm,1,True,2015-08-03
"August 30, 2015",Dead Realm,1,True,2015-08-03
"August 11, 2015",Dead Realm,1,True,2015-08-03
"August 3, 2015",Dead Realm,1,True,2015-08-03
,Dead Realm,1,True,2015-08-03
"September 22, 2015",Dead Realm,2,True,2015-08-03
"August 28, 2015",Dead Realm,1,True,2015-08-03
"August 5, 2015",Dead Realm,1,True,2015-08-03
"August 5, 2015",Dead Realm,2,True,2015-08-03
"September 9, 2015",Dead Realm,2,True,2015-08-03
"August 12, 2015",Dead Realm,2,True,2015-08-03
"March 22, 2015",theHunter: Primal,1,True,2015-03-31
"October 25, 2015",theHunter: Primal,1,True,2015-03-31
"December 18, 2014",theHunter: Primal,0,True,2015-03-31
"April 2, 2015",theHunter: Primal,0,False,2015-03-31
"December 21, 2014",theHunter: Primal,1,True,2015-03-31
"June 12, 2015",theHunter: Primal,1,False,2015-03-31
"June 21, 2015",theHunter: Primal,1,True,2015-03-31
"September 28, 2015",theHunter: Primal,1,False,2015-03-31
"March 25, 2015",theHunter: Primal,1,True,2015-03-31
"April 9, 2015",theHunter: Primal,1,True,2015-03-31
"December 15, 2014",theHunter: Primal,2,True,2015-03-31
"December 15, 2014",theHunter: Primal,2,True,2015-03-31
"October 10, 2015",theHunter: Primal,1,True,2015-03-31
"February 5, 2015",theHunter: Primal,2,True,2015-03-31
"March 8, 2015",theHunter: Primal,2,True,2015-03-31
"December 23, 2014",theHunter: Primal,1,True,2015-03-31
"December 1, 2015",Call of Duty®: Black Ops II - Aqua Personalization Pack,1,True,2013-08-22
,Titan Souls,1,True,2015-04-14
,Titan Souls,0,True,2015-04-14
"August 27, 2015",Titan Souls,1,True,2015-04-14
"April 25, 2015",Titan Souls,1,True,2015-04-14
"April 17, 2015",Titan Souls,1,True,2015-04-14
,Shmadow,1,True,2015-11-03
,A Story About My Uncle,1,False,2014-05-28
,A Story About My Uncle,1,True,2014-05-28
"October 7, 2014",A Story About My Uncle,0,True,2014-05-28
"September 23, 2015",A Story About My Uncle,2,True,2014-05-28
,A Story About My Uncle,1,False,2014-05-28
"October 7, 2015",A Story About My Uncle,1,True,2014-05-28
,A Story About My Uncle,2,True,2014-05-28
,A Story About My Uncle,1,False,2014-05-28
,A Story About My Uncle,2,True,2014-05-28
"February 20, 2015",A Story About My Uncle,0,True,2014-05-28
"November 23, 2015",A Story About My Uncle,2,True,2014-05-28
,A Story About My Uncle,1,True,2014-05-28
,A Story About My Uncle,1,True,2014-05-28
,A Story About My Uncle,2,True,2014-05-28
,A Story About My Uncle,2,True,2014-05-28
,A Story About My Uncle,1,True,2014-05-28
,Fragmented,1,True,2017-08-15
"January 28, 2015",Secret Ponchos,1,True,2015-10-13
"August 24, 2014",Secret Ponchos,1,True,2015-10-13
"September 21, 2014",Secret Ponchos,2,True,2015-10-13
"October 15, 2015",Secret Ponchos,1,True,2015-10-13
"December 14, 2015",Secret Ponchos,1,False,2015-10-13
,Defense Technica,1,False,2013-10-24
,"Warhammer 40,000: Regicide",1,False,2015-09-08
"May 5, 2015","Warhammer 40,000: Regicide",1,True,2015-09-08
"September 29, 2015","Warhammer 40,000: Regicide",1,True,2015-09-08
"August 26, 2015","Warhammer 40,000: Regicide",1,True,2015-09-08
"September 23, 2015","Warhammer 40,000: Regicide",1,False,2015-09-08
"December 26, 2014",My Riding Stables: Life with Horses,2,True,2014-03-27
"December 24, 2015",My Riding Stables: Life with Horses,1,True,2014-03-27
,Square's Route,1,True,2016-03-18
,Hexcells Infinite,2,True,2014-09-01
"December 24, 2014",Hexcells Infinite,1,True,2014-09-01
"January 1, 2015",Hexcells Infinite,2,True,2014-09-01
"March 19, 2015",Hexcells Infinite,1,True,2014-09-01
,Hexcells Infinite,1,True,2014-09-01
,Hexcells Infinite,1,True,2014-09-01
"December 23, 2014",FaceRig,1,True,2015-07-07
"September 13, 2014",FaceRig,2,True,2015-07-07
"March 11, 2015",FaceRig,0,False,2015-07-07
"December 24, 2015",FaceRig,1,True,2015-07-07
"September 12, 2014",FaceRig,2,True,2015-07-07
,FaceRig,2,True,2015-07-07
"October 2, 2014",FaceRig,2,True,2015-07-07
"September 12, 2014",FaceRig,2,True,2015-07-07
"September 6, 2015",FaceRig,1,False,2015-07-07
"September 15, 2014",FaceRig,1,True,2015-07-07
"September 12, 2014",FaceRig,2,True,2015-07-07
,FaceRig,2,True,2015-07-07
,FaceRig,1,True,2015-07-07
,Antichamber,1,True,2013-01-31
"September 10, 2013",Antichamber,1,True,2013-01-31
"June 28, 2014",Antichamber,0,True,2013-01-31
"December 11, 2013",Antichamber,1,True,2013-01-31
"February 22, 2014",Antichamber,1,True,2013-01-31
"January 1, 2014",Antichamber,2,True,2013-01-31
"August 1, 2014",Antichamber,2,True,2013-01-31
,Antichamber,1,True,2013-01-31
"April 8, 2013",Antichamber,1,True,2013-01-31
"June 19, 2014",Antichamber,2,True,2013-01-31
"September 29, 2014",Antichamber,2,True,2013-01-31
"February 1, 2015",Antichamber,1,True,2013-01-31
"January 18, 2014",Antichamber,1,True,2013-01-31
"December 22, 2013",Antichamber,1,True,2013-01-31
"December 1, 2013",Antichamber,2,True,2013-01-31
"November 28, 2013",Antichamber,1,True,2013-01-31
"October 1, 2014",Antichamber,1,False,2013-01-31
"June 14, 2013",Antichamber,1,True,2013-01-31
,Antichamber,1,True,2013-01-31
"June 27, 2014",Antichamber,1,True,2013-01-31
"August 19, 2014",Antichamber,1,True,2013-01-31
"December 6, 2015",Antichamber,1,True,2013-01-31
"July 23, 2014",Antichamber,1,True,2013-01-31
,Antichamber,2,True,2013-01-31
"December 22, 2013",Antichamber,1,True,2013-01-31
"May 22, 2014",Antichamber,1,True,2013-01-31
"July 20, 2013",Antichamber,0,True,2013-01-31
"June 29, 2014",Antichamber,1,True,2013-01-31
"February 23, 2014",Antichamber,1,True,2013-01-31
"October 26, 2014",Antichamber,1,False,2013-01-31
"September 29, 2014",Antichamber,2,True,2013-01-31
"September 23, 2013",Antichamber,1,True,2013-01-31
"May 16, 2015",Antichamber,1,True,2013-01-31
"February 1, 2013",Antichamber,1,True,2013-01-31
"December 2, 2013",Antichamber,2,True,2013-01-31
"January 18, 2014",Antichamber,1,True,2013-01-31
"July 14, 2014",Antichamber,1,True,2013-01-31
"March 5, 2014",Antichamber,1,True,2013-01-31
"July 5, 2014",Antichamber,1,False,2013-01-31
"July 25, 2013",Antichamber,1,True,2013-01-31
"January 11, 2015",Antichamber,1,True,2013-01-31
"November 14, 2013",Antichamber,1,True,2013-01-31
"February 20, 2014",Antichamber,1,True,2013-01-31
"November 30, 2013",Antichamber,2,True,2013-01-31
"December 11, 2013",Antichamber,2,True,2013-01-31
"December 23, 2013",Antichamber,1,True,2013-01-31
"December 29, 2013",Antichamber,1,True,2013-01-31
"June 26, 2014",Antichamber,1,True,2013-01-31
"June 22, 2014",Antichamber,1,True,2013-01-31
"September 27, 2015",Antichamber,2,True,2013-01-31
"June 20, 2015",Antichamber,1,True,2013-01-31
"January 9, 2013",Miasmata,1,True,2012-11-28
"May 11, 2015",Magicite,1,True,2014-06-09
"October 18, 2014",Magicite,1,True,2014-06-09
"November 12, 2015",Magicite,1,True,2014-06-09
"August 7, 2015",Magicite,1,True,2014-06-09
"July 19, 2014",Magicite,1,True,2014-06-09
,Magicite,1,False,2014-06-09
"October 9, 2014",Magicite,1,True,2014-06-09
"December 23, 2014",Magicite,2,True,2014-06-09
"January 21, 2015",Magicite,2,True,2014-06-09
"September 29, 2014",Magicite,2,True,2014-06-09
"October 18, 2014",Magicite,2,True,2014-06-09
"October 3, 2014",Magicite,1,True,2014-06-09
"June 20, 2014",Magicite,1,True,2014-06-09
"September 27, 2014",Magicite,2,True,2014-06-09
"April 17, 2015",Magicite,2,True,2014-06-09
"October 3, 2014",Magicite,1,True,2014-06-09
"December 12, 2014",Magicite,1,True,2014-06-09
,Magicite,1,False,2014-06-09
"May 19, 2015",Magicite,1,True,2014-06-09
"October 4, 2014",Magicite,2,True,2014-06-09
"December 27, 2014",Magicite,2,True,2014-06-09
"May 2, 2014",Magicite,1,True,2014-06-09
"February 13, 2015",Magicite,0,True,2014-06-09
"July 1, 2014",Magicite,1,True,2014-06-09
"March 5, 2014",Magicite,1,True,2014-06-09
"December 14, 2014",Magicite,1,True,2014-06-09
"March 10, 2014",Magicite,1,True,2014-06-09
"August 14, 2015",Magicite,1,True,2014-06-09
"September 25, 2014",Magicite,1,True,2014-06-09
"December 1, 2014",Magicite,1,True,2014-06-09
"May 11, 2014",Magicite,1,True,2014-06-09
"November 14, 2014",Magicite,2,True,2014-06-09
"September 29, 2014",Magicite,1,True,2014-06-09
"June 14, 2014",Magicite,2,True,2014-06-09
"July 1, 2014",Magicite,1,True,2014-06-09
"June 15, 2014",Magicite,1,True,2014-06-09
"March 1, 2015",Magicite,2,True,2014-06-09
,Magicite,2,True,2014-06-09
"January 18, 2015",Magicite,2,True,2014-06-09
"February 14, 2014",Magicite,2,True,2014-06-09
"July 31, 2014",Magicite,2,True,2014-06-09
"April 29, 2014",Magicite,1,True,2014-06-09
"May 13, 2015",Ultimate Tic-Tac-Toe,1,True,2015-04-28
,Ultimate Tic-Tac-Toe,1,True,2015-04-28
"November 6, 2015",Ultimate Tic-Tac-Toe,0,True,2015-04-28
"April 29, 2015",Ultimate Tic-Tac-Toe,1,True,2015-04-28
"September 15, 2013",AudioSurf,2,True,2008-02-15
"March 8, 2014",AudioSurf,1,True,2008-02-15
"December 3, 2013",AudioSurf,1,True,2008-02-15
"July 20, 2012",AudioSurf,1,True,2008-02-15
"November 25, 2013",AudioSurf,1,True,2008-02-15
"February 15, 2015",AudioSurf,1,True,2008-02-15
"September 15, 2012",AudioSurf,2,True,2008-02-15
"June 13, 2015",AudioSurf,1,True,2008-02-15
"November 16, 2011",AudioSurf,2,True,2008-02-15
"April 11, 2015",AudioSurf,1,True,2008-02-15
"July 9, 2011",AudioSurf,2,True,2008-02-15
"February 4, 2011",AudioSurf,2,True,2008-02-15
,AudioSurf,2,True,2008-02-15
"April 11, 2014",AudioSurf,2,True,2008-02-15
"December 11, 2014",AudioSurf,1,True,2008-02-15
"January 1, 2014",AudioSurf,1,True,2008-02-15
"April 20, 2011",AudioSurf,1,True,2008-02-15
"February 22, 2014",AudioSurf,1,True,2008-02-15
"August 16, 2012",AudioSurf,1,True,2008-02-15
"November 26, 2010",AudioSurf,1,True,2008-02-15
"December 3, 2013",AudioSurf,1,True,2008-02-15
"December 30, 2013",AudioSurf,1,True,2008-02-15
"July 21, 2013",AudioSurf,1,True,2008-02-15
"November 13, 2014",AudioSurf,2,True,2008-02-15
"June 30, 2014",AudioSurf,1,True,2008-02-15
"November 29, 2013",AudioSurf,1,False,2008-02-15
"May 13, 2014",AudioSurf,1,True,2008-02-15
"June 18, 2015",AudioSurf,1,True,2008-02-15
"December 27, 2013",AudioSurf,1,True,2008-02-15
"August 25, 2015",AudioSurf,1,True,2008-02-15
"December 3, 2013",AudioSurf,1,True,2008-02-15
"August 31, 2011",AudioSurf,2,True,2008-02-15
"May 19, 2013",AudioSurf,2,True,2008-02-15
"July 14, 2012",AudioSurf,1,True,2008-02-15
"April 22, 2014",AudioSurf,1,True,2008-02-15
"December 28, 2013",AudioSurf,1,True,2008-02-15
"December 7, 2013",AudioSurf,2,True,2008-02-15
"February 15, 2014",AudioSurf,2,True,2008-02-15
"July 4, 2014",AudioSurf,1,True,2008-02-15
"August 11, 2013",AudioSurf,1,True,2008-02-15
"August 7, 2015",LISA,0,True,2014-12-15
,LISA,1,True,2014-12-15
"February 27, 2015",LISA,1,True,2014-12-15
,LISA,1,True,2014-12-15
"June 30, 2015",LISA,1,True,2014-12-15
,LISA,1,True,2014-12-15
,LISA,1,True,2014-12-15
,LISA,2,True,2014-12-15
"August 2, 2015",WAKFU,2,True,2014-09-18
"January 2, 2015",WAKFU,1,True,2014-09-18
,WAKFU,1,True,2014-09-18
"December 12, 2015",WAKFU,1,False,2014-09-18
"December 11, 2014",WAKFU,2,True,2014-09-18
"September 30, 2014",WAKFU,1,True,2014-09-18
"September 23, 2014",WAKFU,2,True,2014-09-18
"September 19, 2014",WAKFU,2,True,2014-09-18
,Homeworld Remastered Collection,2,True,2015-02-25
,Homeworld Remastered Collection,1,False,2015-02-25
"February 28, 2015",Homeworld Remastered Collection,2,True,2015-02-25
"November 27, 2015",Homeworld Remastered Collection,2,True,2015-02-25
"March 24, 2015",Homeworld Remastered Collection,2,True,2015-02-25
,Homeworld Remastered Collection,1,True,2015-02-25
"July 21, 2015",Homeworld Remastered Collection,1,True,2015-02-25
"February 27, 2015",Homeworld Remastered Collection,2,True,2015-02-25
"July 23, 2015",Homeworld Remastered Collection,1,True,2015-02-25
"February 26, 2015",Homeworld Remastered Collection,2,True,2015-02-25
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,2,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
,American Truck Simulator,1,True,2016-02-02
"January 16, 2015",Just Cause 2,1,True,2010-03-23
"December 2, 2013",Just Cause 2,1,True,2010-03-23
"May 31, 2014",Just Cause 2,0,True,2010-03-23
"January 28, 2012",Just Cause 2,1,True,2010-03-23
"June 24, 2014",Just Cause 2,0,False,2010-03-23
"November 12, 2014",Just Cause 2,2,True,2010-03-23
,Just Cause 2,0,False,2010-03-23
"June 4, 2015",Just Cause 2,1,True,2010-03-23
"November 22, 2013",Just Cause 2,1,True,2010-03-23
"December 18, 2013",Just Cause 2,1,True,2010-03-23
,Just Cause 2,1,True,2010-03-23
"May 3, 2014",Just Cause 2,1,True,2010-03-23
"January 11, 2013",Just Cause 2,2,True,2010-03-23
"February 8, 2014",Just Cause 2,2,True,2010-03-23
"December 17, 2013",Just Cause 2,1,True,2010-03-23
"December 19, 2013",Just Cause 2,0,False,2010-03-23
"February 7, 2015",Just Cause 2,0,True,2010-03-23
"June 13, 2014",Just Cause 2,1,True,2010-03-23
"April 14, 2014",Just Cause 2,0,True,2010-03-23
"August 17, 2013",Just Cause 2,1,True,2010-03-23
"July 22, 2014",Just Cause 2,1,True,2010-03-23
"June 17, 2014",Just Cause 2,1,True,2010-03-23
"January 21, 2014",Just Cause 2,2,True,2010-03-23
"May 4, 2013",Just Cause 2,1,True,2010-03-23
"December 12, 2014",Just Cause 2,2,True,2010-03-23
"November 12, 2014",Just Cause 2,2,True,2010-03-23
"September 8, 2013",Just Cause 2,2,True,2010-03-23
"February 13, 2012",Just Cause 2,0,True,2010-03-23
"December 31, 2013",Just Cause 2,1,True,2010-03-23
"December 19, 2013",Just Cause 2,1,True,2010-03-23
"January 11, 2015",Just Cause 2,1,True,2010-03-23
"August 25, 2012",Just Cause 2,2,True,2010-03-23
"May 24, 2015",Just Cause 2,0,True,2010-03-23
"August 30, 2014",Just Cause 2,2,True,2010-03-23
"December 25, 2013",Just Cause 2,0,True,2010-03-23
"February 3, 2014",Just Cause 2,1,True,2010-03-23
"July 12, 2013",Just Cause 2,0,True,2010-03-23
"March 26, 2013",Just Cause 2,1,True,2010-03-23
"January 1, 2014",Just Cause 2,1,True,2010-03-23
"August 31, 2013",Just Cause 2,1,True,2010-03-23
"December 29, 2012",Just Cause 2,2,True,2010-03-23
"June 24, 2011",Just Cause 2,1,True,2010-03-23
"February 27, 2014",Just Cause 2,1,True,2010-03-23
"December 1, 2014",Just Cause 2,1,False,2010-03-23
"September 19, 2015",Just Cause 2,0,True,2010-03-23
"July 18, 2015",Just Cause 2,1,True,2010-03-23
"December 18, 2013",Just Cause 2,1,True,2010-03-23
"June 19, 2014",Just Cause 2,1,True,2010-03-23
"November 30, 2014",Just Cause 2,2,True,2010-03-23
"December 27, 2013",Just Cause 2,1,True,2010-03-23
"December 4, 2013",Just Cause 2,1,True,2010-03-23
"March 8, 2012",Just Cause 2,2,True,2010-03-23
"June 23, 2014",Just Cause 2,2,True,2010-03-23
"August 28, 2012",Just Cause 2,1,True,2010-03-23
"June 1, 2015",Just Cause 2,1,True,2010-03-23
"January 14, 2014",Just Cause 2,2,True,2010-03-23
"December 17, 2013",Just Cause 2,2,True,2010-03-23
"October 10, 2014",Just Cause 2,1,True,2010-03-23
"April 24, 2014",Just Cause 2,2,True,2010-03-23
,Just Cause 2,2,True,2010-03-23
"December 29, 2014",Just Cause 2,2,True,2010-03-23
